id,web_name,full_name,team,team_short,pos,price,cost_change_event,cost_change_start,selected_by_percent,total_points,form,points_per_game,minutes,starts,goals_scored,assists,clean_sheets,saves,bonus,bps,defensive_contribution,expected_goals,expected_assists,expected_goals_conceded,ep_next,status,chance_next,news,news_added,transfers_in_event,transfers_out_event
379,Isak,Alexander Isak,Liverpool,LIV,FWD,9.0,0.0,0.0,18.5,23,7.7,7.7,243,3,3,0,1,0,5,97,5,2.29,0.06,4.46,7.7,a,,,,213078,23159
330,Bogle,Jayden Bogle,Leeds,LEE,DEF,4.5,0.0,0.0,1.0,22,7.3,7.3,217,3,1,0,2,0,3,63,12,0.90,0.03,1.64,7.3,a,,,,30067,3925
8,Calafiori,Riccardo Calafiori,Arsenal,ARS,DEF,5.7,0.0,0.2,46.7,22,7.3,7.3,236,3,0,2,2,0,2,61,9,0.59,0.58,0.63,7.3,a,,,,142540,22006
391,Gvardiol,Joško Gvardiol,Man City,MCI,DEF,5.6,0.0,0.1,19.5,22,7.3,7.3,254,3,1,1,1,0,3,77,17,0.20,0.11,2.68,7.3,a,,,,116204,32659
12,Saka,Bukayo Saka,Arsenal,ARS,MID,9.5,0.0,0.0,11.2,22,7.3,7.3,246,3,2,0,2,0,4,95,22,1.53,0.35,0.74,7.3,a,,,,60595,29531
115,De Cuyper,Maxim De Cuyper,Brighton,BHA,DEF,4.7,0.0,0.2,18.5,21,7.0,7.0,243,3,1,2,1,0,2,61,8,1.50,0.40,5.62,7.0,a,,,,151396,29485
98,Janelt,Vitaly Janelt,Brentford,BRE,MID,5.0,0.0,0.0,1.1,21,7.0,7.0,270,3,2,0,1,0,3,76,35,0.50,0.32,3.74,7.0,a,,,,39198,6212
165,João Pedro,João Pedro Junqueira de Jesus,Chelsea,CHE,FWD,7.7,0.0,0.2,71.9,21,7.0,7.0,270,3,2,2,0,0,4,97,7,1.87,0.15,4.85,7.0,a,,,,120231,32330
427,Mbeumo,Bryan Mbeumo,Man Utd,MUN,MID,7.9,-0.1,-0.1,26.2,21,7.0,7.0,270,3,2,1,0,0,3,78,17,2.31,0.47,4.08,7.0,a,,,,39190,137440
154,Palmer,Cole Palmer,Chelsea,CHE,MID,9.6,0.0,0.1,20.7,21,7.0,7.0,262,3,2,1,0,0,3,99,20,1.05,0.36,4.76,7.0,a,100,,2026-08-24T22:00:07.971542Z,184777,32048
229,Tarkowski,James Tarkowski,Everton,EVE,DEF,6.0,0.0,0.0,11.1,21,7.0,7.0,270,3,1,0,1,0,2,63,31,0.17,0.02,4.81,7.0,a,,,,47158,24044
68,Tavernier,Marcus Tavernier,Bournemouth,BOU,MID,6.0,0.0,0.0,2.8,21,7.0,7.0,268,3,2,0,0,0,6,95,28,1.50,0.34,4.75,7.0,a,,,,51803,9779
282,Giles,Ryan Giles,Hull City,HUL,DEF,4.0,0.0,0.0,1.2,20,6.7,6.7,264,3,0,0,3,0,2,75,12,0.02,0.18,4.98,6.7,a,,,,9985,2351
388,Guéhi,Marc Guéhi,Man City,MCI,DEF,6.0,0.0,0.0,18.7,20,6.7,6.7,270,3,1,0,1,0,4,74,18,0.89,0.38,2.68,6.7,a,,,,31430,33374
10,White,Benjamin White,Arsenal,ARS,DEF,5.5,0.0,0.0,7.7,20,6.7,6.7,270,3,0,1,2,0,3,74,15,0.18,0.29,0.88,6.7,a,100,,2026-07-23T12:01:23.305229Z,42140,31190
268,King,Josh King,Fulham,FUL,MID,5.5,0.0,0.0,0.9,19,6.3,6.3,270,3,2,0,0,0,3,80,19,0.95,0.34,6.23,6.3,a,,,,25395,6072
40,Rogers,Morgan Rogers,Chelsea,CHE,MID,7.5,0.0,0.0,26.6,19,6.3,6.3,257,3,2,1,0,0,1,87,17,1.17,1.14,4.76,6.3,a,,,,239069,37337
335,Stach,Anton Stach,Leeds,LEE,MID,6.0,0.0,0.0,2.9,19,6.3,6.3,270,3,1,0,1,0,3,57,38,0.49,0.16,4.52,6.3,a,,,,9546,14193
454,Elanga,Anthony Elanga,Newcastle,NEW,MID,6.1,0.0,0.1,10.8,18,6.0,6.0,232,3,2,0,1,0,2,71,9,0.42,0.34,4.01,6.0,a,,,,118564,56577
480,Gibbs-White,Morgan Gibbs-White,Nott'm Forest,NFO,MID,7.9,0.0,-0.1,9.3,18,6.0,6.0,270,3,1,1,1,0,3,49,15,1.40,0.11,3.28,6.0,a,100,,2026-08-24T15:30:08.350159Z,39342,33917
449,Hall,Lewis Hall,Newcastle,NEW,DEF,5.1,0.0,0.1,10.9,18,6.0,6.0,269,3,0,1,1,0,3,80,30,0.04,0.67,5.45,6.0,a,,,,142853,21896
86,Lewis-Potter,Keane Lewis-Potter,Brentford,BRE,MID,5.5,0.0,0.0,2.2,18,6.0,6.0,267,3,1,1,1,0,3,70,27,1.03,0.65,3.74,6.0,a,,,,10253,9051
565,M.Sangaré,Mamadou Sangaré,Brentford,BRE,MID,5.7,0.0,0.2,14.8,18,6.0,6.0,210,3,0,2,1,0,3,57,32,0.41,0.37,2.28,6.0,a,,,,50028,86481
504,Vuskovic,Luka Vušković,Brighton,BHA,DEF,5.0,0.0,0.0,2.6,18,6.0,6.0,270,3,1,0,1,0,2,44,22,0.35,0.06,5.71,6.0,a,,,,21943,6443
544,Xhaka,Granit Xhaka,Sunderland,SUN,MID,5.5,0.0,0.0,4.5,18,6.0,6.0,270,3,0,1,1,0,5,72,35,0.06,0.57,3.96,6.0,a,,,,9238,15344
453,Barnes,Harvey Barnes,Newcastle,NEW,MID,6.0,0.0,0.0,1.6,17,5.7,5.7,270,3,1,1,1,0,2,58,18,0.22,0.06,5.47,5.7,a,,,,51700,8550
124,Groß,Pascal Groß,Brighton,BHA,MID,5.5,0.0,0.0,16.0,16,5.3,5.3,270,3,1,1,1,0,3,63,15,0.84,0.42,5.71,5.3,a,,,,76703,46725
26,Havertz,Kai Havertz,Arsenal,ARS,FWD,7.5,0.0,0.0,7.0,16,5.3,5.3,257,3,2,0,2,0,2,77,8,0.54,0.40,0.79,5.3,a,,,,42158,24266
123,Hinshelwood,Jack Hinshelwood,Brighton,BHA,MID,6.0,0.0,0.0,1.2,16,5.3,16.0,63,1,2,0,1,0,3,54,3,1.41,0.02,0.19,2.6,d,50,Unspecified injury - 50% chance of playing,2026-08-27T19:30:07.780933Z,519,14771
332,Justin,James Justin,Leeds,LEE,DEF,4.5,0.0,0.0,1.5,16,5.3,5.3,270,3,0,0,1,0,2,49,30,0.17,0.02,4.52,5.3,a,,,,6384,4785
88,Kayode,Michael Kayode,Brentford,BRE,DEF,4.6,0.0,0.1,9.3,16,5.3,5.3,207,3,1,0,1,0,1,47,13,0.55,0.21,2.28,5.3,a,,,,16864,34867
204,Mitchell,Tyrick Mitchell,Crystal Palace,CRY,DEF,4.5,0.0,0.0,5.2,16,5.3,5.3,253,3,2,0,0,0,2,32,16,0.77,0.18,5.90,5.3,a,,,,59168,9329
237,Ndiaye,Iliman Ndiaye,Man City,MCI,MID,5.9,-0.1,-0.1,10.8,16,5.3,5.3,266,3,0,1,2,0,1,64,30,0.28,0.43,5.47,5.3,a,,,,17616,108244
236,Dewsbury-Hall,Kiernan Dewsbury-Hall,Everton,EVE,MID,6.5,0.0,0.0,4.4,15,5.0,5.0,270,3,1,0,1,0,3,84,29,0.45,0.40,4.77,5.0,a,,,,33324,23603
4,Gabriel,Gabriel dos Santos Magalhães,Arsenal,ARS,DEF,8.0,0.0,0.0,25.3,15,5.0,5.0,270,3,0,0,2,0,0,54,21,0.49,0.05,0.88,5.0,a,,,,15966,68546
242,George,Tyrique George,Everton,EVE,MID,5.5,0.0,0.0,0.3,15,5.0,5.0,234,3,1,0,1,0,3,60,13,0.27,0.16,2.94,5.0,a,,,,7466,1470
469,N.Williams,Neco Williams,Nott'm Forest,NFO,DEF,5.0,0.0,0.0,8.3,15,5.0,5.0,270,3,0,1,1,0,1,57,24,0.12,0.24,3.28,5.0,a,,,,22480,18291
1,Raya,David Raya Martín,Arsenal,ARS,GKP,6.0,0.0,0.0,38.6,15,5.0,5.0,270,3,0,0,2,5,0,60,0,0.00,0.00,0.88,5.0,a,,,,66055,47767
94,Schade,Kevin Schade,Brentford,BRE,MID,6.0,0.0,0.0,4.1,15,5.0,5.0,267,3,1,0,1,0,3,62,23,0.77,0.20,3.74,5.0,a,,,,10435,23167
368,Szoboszlai,Dominik Szoboszlai,Liverpool,LIV,MID,7.0,0.0,0.0,39.6,15,5.0,5.0,270,3,1,0,1,0,1,73,29,1.17,0.52,4.63,5.0,a,,,,34550,185430
173,Thomas,Bobby Thomas,Coventry City,COV,DEF,4.0,0.0,0.0,8.6,15,5.0,5.0,257,3,0,0,1,0,2,58,31,0.24,0.19,4.18,5.0,a,,,,33917,20635
385,Trafford,James Trafford,Leeds,LEE,GKP,5.0,0.0,0.0,5.3,15,5.0,5.0,270,3,0,0,1,11,2,66,0,0.00,0.00,4.52,5.0,a,,,,18118,11940
286,Belloumi,Mohamed Belloumi,Hull City,HUL,MID,5.0,0.0,0.0,0.9,14,4.7,4.7,253,3,0,1,3,0,0,46,32,0.20,0.06,4.87,4.7,a,,,,7980,2722
428,Cunha,Matheus Santos Carneiro da Cunha,Man Utd,MUN,MID,7.9,-0.1,-0.1,7.4,14,4.7,4.7,227,3,0,2,1,0,1,55,8,0.47,0.41,2.72,4.7,a,,,,3758,41904
432,Mainoo,Kobbie Mainoo,Man Utd,MUN,MID,5.5,0.0,0.0,1.2,14,4.7,4.7,185,2,0,1,0,0,2,64,31,0.21,0.35,2.05,4.7,a,,,,8515,3158
334,Muharemović,Tarik Muharemović,Leeds,LEE,DEF,5.0,0.0,0.0,3.3,14,4.7,4.7,270,3,0,0,1,0,0,52,39,0.09,0.02,4.52,4.7,a,,,,15450,12675
87,Ajer,Kristoffer Ajer,Brentford,BRE,DEF,4.5,0.0,0.0,5.1,13,4.3,4.3,270,3,0,0,1,0,0,44,32,0.11,0.03,3.74,4.3,a,,,,16892,23645
230,Branthwaite,Jarrad Branthwaite,Everton,EVE,DEF,5.5,0.0,0.0,1.8,13,4.3,4.3,270,3,0,0,1,0,0,43,31,0.17,0.02,4.81,4.3,a,,,,8417,4780
258,Castagne,Timothy Castagne,Fulham,FUL,DEF,4.5,0.0,0.0,0.9,13,4.3,4.3,247,3,0,2,1,0,0,38,15,0.67,0.37,4.47,4.3,a,,,,2622,4070
593,Dedić,Amar Dedic,Newcastle,NEW,DEF,4.5,0.0,0.0,3.5,13,4.3,4.3,270,3,0,1,1,0,2,39,18,0.14,0.08,5.47,4.3,a,,,,55447,19522
542,E.Le Fée,Enzo Le Fée,Sunderland,SUN,MID,5.9,0.0,-0.1,5.4,13,4.3,4.3,258,3,1,0,1,0,1,51,14,1.21,0.23,3.76,4.3,a,,,,3667,40163
127,Gomez,Diego Gómez Amarilla,Brighton,BHA,MID,5.0,0.0,0.0,4.9,13,4.3,4.3,265,3,0,2,1,0,0,55,20,0.65,0.70,5.71,4.3,a,,,,27118,23471
553,Isidor,Wilson Isidor,Sunderland,SUN,FWD,5.5,0.0,0.0,1.3,13,4.3,4.3,75,0,1,1,0,0,3,47,2,1.49,0.01,0.92,4.3,a,,,,15283,5168
533,Mukiele,Nordi Mukiele,Sunderland,SUN,DEF,5.5,0.0,0.0,2.3,13,4.3,6.5,180,2,0,0,1,0,1,44,33,0.00,0.03,2.16,4.3,a,100,,2026-08-09T08:30:05.954750Z,2477,6740
377,Munoz,Victor Munoz,Liverpool,LIV,MID,6.5,0.0,0.0,1.3,13,4.3,4.3,180,2,1,1,1,0,0,48,11,0.42,0.25,3.95,4.3,a,,,,6545,10527
472,Murillo,Murillo Costa dos Santos,Nott'm Forest,NFO,DEF,5.5,0.0,0.0,1.6,13,4.3,4.3,269,3,0,0,1,0,0,42,30,0.35,0.28,3.28,4.3,a,100,,2026-07-23T12:01:23.801183Z,3411,2582
483,Ndoye,Dan Ndoye,Nott'm Forest,NFO,MID,5.5,0.0,0.0,0.7,13,4.3,4.3,184,3,1,0,1,0,2,40,17,0.35,0.63,2.48,4.3,a,,,,3863,3925
13,Rice,Declan Rice,Arsenal,ARS,MID,7.4,-0.1,-0.1,13.9,13,4.3,4.3,241,3,0,1,2,0,0,51,24,0.11,0.33,0.74,4.3,a,,,,8493,42437
397,Semenyo,Antoine Semenyo,Man City,MCI,MID,8.4,-0.1,-0.1,18.7,13,4.3,4.3,270,3,0,2,1,0,0,75,12,0.17,0.93,2.68,4.3,a,,,,12504,93208
464,Wissa,Yoane Wissa,Newcastle,NEW,FWD,6.2,0.1,0.2,16.4,13,4.3,4.3,261,3,1,1,1,0,2,51,17,1.35,0.05,4.30,4.3,a,,,,198014,57555
532,Ballard,Daniel Ballard,Sunderland,SUN,DEF,5.0,0.0,0.0,3.8,12,4.0,4.0,270,3,0,0,1,0,0,43,29,0.09,0.15,3.96,4.0,a,,,,2465,31144
249,Barry,Thierno Barry,Everton,EVE,FWD,5.6,0.1,0.1,5.2,12,4.0,4.0,237,3,1,0,1,0,2,50,10,2.31,0.11,2.89,4.0,a,,,,70739,25098
327,Bijol,Jaka Bijol,Leeds,LEE,DEF,5.0,0.0,0.0,0.9,12,4.0,4.0,164,2,0,0,1,0,2,29,21,0.11,0.00,3.16,4.0,a,,,,1590,4853
280,Coyle,Lewie Coyle,Hull City,HUL,DEF,4.0,0.0,0.0,0.5,12,4.0,4.0,177,3,0,0,2,0,0,44,6,0.00,0.02,4.06,4.0,a,100,,2026-08-29T16:30:08.151841Z,1251,1209
96,Damsgaard,Mikkel Damsgaard,Brentford,BRE,MID,5.5,0.0,0.0,0.5,12,4.0,4.0,167,2,0,1,1,0,3,56,17,0.03,0.45,1.86,4.0,a,,,,1572,1111
316,Emersonn,Emersonn Correia da Silva,Ipswich Town,IPS,FWD,5.5,0.0,0.0,1.7,12,4.0,4.0,175,3,1,0,0,0,3,56,7,1.04,0.06,2.02,4.0,a,100,,2026-08-31T09:30:08.306145Z,10324,8579
471,Milenković,Nikola Milenković,Nott'm Forest,NFO,DEF,5.5,0.0,0.0,1.6,12,4.0,4.0,270,3,0,0,1,0,0,34,31,0.11,0.03,3.28,4.0,a,,,,2493,2480
11,Mosquera,Cristhian Mosquera,Arsenal,ARS,DEF,5.5,0.0,0.0,3.9,12,4.0,6.0,168,2,0,0,2,0,0,52,10,0.00,0.01,0.53,3.0,d,75,Unspecified injury - 75% chance of playing,2026-09-04T14:00:08.080310Z,436,50489
597,Suzuki,Zion Suzuki,Aston Villa,AVL,GKP,5.0,0.0,0.0,1.3,12,4.0,6.0,180,2,0,0,1,5,3,46,0,0.00,0.00,1.61,4.0,a,,,,17851,3028
244,Armstrong,Harrison Armstrong,Everton,EVE,MID,5.0,0.0,0.0,0.4,11,3.7,3.7,266,3,0,1,1,0,0,42,30,0.09,0.10,4.81,3.7,a,,,,4553,2566
591,Enciso,Julio Enciso,Ipswich Town,IPS,MID,5.5,0.0,0.0,0.8,11,3.7,3.7,250,3,0,2,0,0,0,65,21,0.87,0.64,6.09,3.7,a,100,,2026-08-22T18:00:07.551930Z,8356,4180
79,Evanilson,Francisco Evanilson de Lima Barbosa,Bournemouth,BOU,FWD,6.0,0.0,0.0,3.3,11,3.7,3.7,244,3,0,2,2,0,0,32,18,0.71,0.26,4.32,3.7,a,,,,14665,13462
398,Foden,Phil Foden,Man City,MCI,MID,7.0,0.0,0.0,5.2,11,3.7,3.7,195,2,0,2,0,0,1,56,14,1.61,0.86,1.81,3.7,a,,,,8455,66571
82,Kelleher,Caoimhín Kelleher,Brentford,BRE,GKP,5.0,0.0,0.0,6.9,11,3.7,3.7,270,3,0,0,1,7,0,51,0,0.00,0.01,3.74,3.7,a,,,,10564,15765
233,Mykolenko,Vitalii Mykolenko,Everton,EVE,DEF,4.5,0.0,0.0,1.8,11,3.7,3.7,270,3,0,0,1,0,0,42,22,0.00,0.07,4.81,3.7,a,,,,18167,8703
570,Palacios,César Palacios,Fulham,FUL,MID,5.5,0.0,0.0,0.2,11,3.7,3.7,207,3,1,0,0,0,1,43,13,0.98,0.03,4.97,3.7,a,,,,610,561
226,Pickford,Jordan Pickford,Everton,EVE,GKP,5.5,0.0,0.0,8.7,11,3.7,3.7,270,3,0,0,1,9,0,62,0,0.00,0.02,4.81,3.7,a,,,,17738,18561
290,Slater,Regan Slater,Hull City,HUL,MID,4.5,0.0,0.0,5.0,11,3.7,3.7,270,3,0,1,3,0,0,36,19,0.04,0.46,5.05,3.7,a,,,,39310,19657
557,Tzolis,Christos Tzolis,Arsenal,ARS,MID,6.5,0.0,0.0,18.3,11,3.7,3.7,210,3,0,2,1,0,1,62,17,0.19,0.37,0.51,3.7,a,,,,20014,122408
460,Willock,Joe Willock,Newcastle,NEW,MID,5.0,0.0,0.0,0.4,11,3.7,3.7,166,2,1,0,1,0,0,34,8,0.52,0.20,3.57,3.7,a,,,,5429,2633
605,Yalcouyé,Malick Yalcouyé,Brighton,BHA,MID,4.5,0.0,0.0,2.5,11,3.7,3.7,167,2,1,0,0,0,1,58,12,0.75,0.26,5.32,3.7,a,,,,54457,12431
211,Yeremy,Yéremy Pino Santos,Crystal Palace,CRY,MID,5.5,0.0,0.0,0.3,11,3.7,3.7,190,2,0,2,0,0,0,56,20,0.36,0.39,5.29,3.7,a,,,,6220,1219
350,A.Becker,Alisson Becker,Liverpool,LIV,GKP,5.5,0.0,0.0,3.8,10,3.3,3.3,270,3,0,0,1,9,1,37,0,0.00,0.00,4.63,3.3,a,,,,10557,8295
346,Calvert-Lewin,Dominic Calvert-Lewin,Leeds,LEE,FWD,6.0,0.0,0.0,25.0,10,3.3,3.3,252,3,1,0,1,0,2,29,9,1.61,0.08,3.20,3.3,a,,,,31697,129016
84,Collins,Nathan Collins,Brentford,BRE,DEF,5.5,0.0,0.0,2.0,10,3.3,3.3,196,3,0,0,1,0,0,39,17,0.51,0.05,2.13,0.8,d,25,Calf injury - 25% chance of playing,2026-09-05T18:00:06.182495Z,1119,20873
384,Donnarumma,Gianluigi Donnarumma,Man City,MCI,GKP,5.5,0.0,0.0,7.8,10,3.3,3.3,270,3,0,0,1,7,0,46,0,0.00,0.00,2.68,3.3,a,,,,10156,23304
116,Dunk,Lewis Dunk,Brighton,BHA,DEF,4.5,0.0,0.0,1.3,10,3.3,3.3,270,3,0,0,1,0,1,40,17,0.00,0.06,5.71,3.3,a,,,,4496,2233
569,Gonzalo,Gonzalo García,Fulham,FUL,FWD,6.0,0.0,0.0,4.4,10,3.3,3.3,270,3,1,0,0,0,0,45,13,1.44,0.22,6.23,3.3,a,,,,12786,29591
567,Horníček,Lukás Hornícek,Newcastle,NEW,GKP,5.0,0.0,0.0,1.2,10,3.3,3.3,270,3,0,0,1,13,0,56,0,0.00,0.00,5.47,3.3,a,,,,14802,5838
474,Jair Cunha,Jair Paula da Cunha Filho,Nott'm Forest,NFO,DEF,4.5,0.0,0.0,0.2,10,3.3,3.3,270,3,0,0,1,0,0,35,28,0.03,0.01,3.28,3.3,a,,,,1579,712
214,Kamada,Daichi Kamada,Crystal Palace,CRY,MID,5.0,0.0,0.0,0.3,10,3.3,3.3,268,3,0,1,0,0,0,67,27,0.05,0.30,6.34,3.3,a,,,,3610,1237
551,N.Angulo,Nilson Angulo,Sunderland,SUN,MID,5.0,0.0,0.0,0.1,10,3.3,3.3,185,3,1,0,1,0,0,47,17,0.15,0.12,3.00,3.3,a,,,,531,873
156,Neto,Pedro Lomba Neto,Chelsea,CHE,MID,6.5,0.0,0.0,1.3,10,3.3,3.3,161,2,1,0,0,0,0,52,15,0.47,0.43,3.59,3.3,a,,,,7264,4349
390,Rúben,Rúben dos Santos Gato Alves Dias,Man City,MCI,DEF,5.5,0.0,0.0,1.8,10,3.3,3.3,270,3,0,0,1,0,0,55,15,0.09,0.74,2.68,3.3,a,,,,3553,5181
112,Van Hecke,Jan Paul van Hecke,Spurs,TOT,DEF,4.9,0.0,-0.1,7.1,10,3.3,3.3,270,3,0,0,1,0,2,41,21,0.20,0.07,5.51,3.3,a,,,,7602,22416
338,Ampadu,Ethan Ampadu,Leeds,LEE,MID,5.5,0.0,0.0,1.1,9,3.0,3.0,270,3,0,0,1,0,0,43,34,0.01,0.14,4.52,3.0,a,,,,887,4614
579,Araujo,Ronald Araujo,Liverpool,LIV,DEF,5.4,0.0,-0.1,2.2,9,3.0,3.0,123,1,0,0,1,0,0,29,15,0.00,0.05,1.36,3.0,a,,,,11901,5812
447,Botman,Sven Botman,Newcastle,NEW,DEF,5.0,0.0,0.0,0.7,9,3.0,3.0,270,3,0,0,1,0,0,29,24,0.01,0.17,5.47,3.0,a,,,,2324,2481
305,Davis,Leif Davis,Ipswich Town,IPS,DEF,4.0,0.0,0.0,5.1,9,3.0,3.0,270,3,1,0,0,0,0,15,17,0.65,0.25,6.12,3.0,a,,,,13219,17199
534,Hume,Trai Hume,Sunderland,SUN,DEF,4.5,0.0,0.0,4.9,9,3.0,3.0,195,2,0,0,1,0,0,46,12,0.04,0.28,3.09,3.0,a,,,,1176,45468
362,Jacquet,Jeremy Jacquet,Liverpool,LIV,DEF,5.0,0.0,0.0,2.6,9,3.0,3.0,235,3,0,0,1,0,0,50,23,0.00,0.10,4.02,3.0,a,100,,2026-07-23T12:01:23.581126Z,15312,10211
393,Khusanov,Abdukodir Khusanov,Man City,MCI,DEF,5.5,0.0,0.0,1.6,9,3.0,3.0,268,3,0,0,1,0,0,53,17,0.00,0.06,2.68,3.0,a,,,,2158,4278
496,Kinsky,Antonín Kinský,Spurs,TOT,GKP,4.5,0.0,0.0,19.0,9,3.0,3.0,270,3,0,0,1,6,0,43,0,0.00,0.00,5.51,3.0,a,,,,23628,64324
200,Lacroix,Maxence Lacroix,Chelsea,CHE,DEF,6.0,0.0,0.0,8.2,9,3.0,3.0,270,3,0,1,0,0,0,25,31,0.02,0.21,4.85,3.0,a,,,,16579,22942
161,Lavia,Roméo Lavia,Chelsea,CHE,MID,5.0,0.0,0.0,0.2,9,3.0,3.0,190,3,1,0,0,0,0,47,22,0.75,0.04,4.20,3.0,a,,,,2766,1137
541,Meunier,Thomas Meunier,Sunderland,SUN,DEF,4.5,0.0,0.0,0.3,9,3.0,3.0,243,3,0,0,1,0,0,32,14,0.21,0.13,3.51,3.0,a,100,,2026-08-16T08:30:07.830062Z,287,627
536,Reinildo,Reinildo Mandava,Sunderland,SUN,DEF,4.5,0.0,0.0,0.4,9,3.0,3.0,270,3,0,0,1,0,0,49,22,0.00,0.31,3.96,3.0,a,,,,290,1325
529,Roefs,Robin Roefs,Sunderland,SUN,GKP,5.0,0.0,0.0,3.2,9,3.0,3.0,270,3,0,0,1,2,0,40,0,0.00,0.00,3.96,3.0,a,,,,820,14184
467,Sels,Matz Sels,Nott'm Forest,NFO,GKP,5.0,0.0,0.0,1.4,9,3.0,3.0,270,3,0,0,1,4,0,38,0,0.00,0.01,3.28,3.0,a,,,,3221,2936
455,Tonali,Sandro Tonali,Spurs,TOT,MID,5.4,0.0,-0.1,2.8,9,3.0,3.0,254,3,0,0,1,0,0,52,20,0.09,0.09,5.51,3.0,a,,,,4541,11586
503,Van de Ven,Micky van de Ven,Spurs,TOT,DEF,5.0,0.0,0.0,3.8,9,3.0,4.5,180,2,0,0,1,0,3,35,17,0.57,0.02,1.64,3.0,a,100,,2026-08-21T15:00:07.610517Z,10663,6958
109,Verbruggen,Bart Verbruggen,Brighton,BHA,GKP,4.5,0.0,0.0,22.1,9,3.0,3.0,270,3,0,0,1,4,0,41,0,0.00,0.20,5.71,3.0,a,,,,54092,45352
356,Virgil,Virgil van Dijk,Liverpool,LIV,DEF,6.5,0.0,0.0,17.3,9,3.0,3.0,270,3,0,0,1,0,0,45,25,0.25,0.06,4.63,3.0,a,,,,24546,38830
366,Wirtz,Florian Wirtz,Liverpool,LIV,MID,7.4,-0.1,-0.1,8.9,9,3.0,3.0,242,3,0,1,1,0,0,53,19,0.67,0.29,3.46,3.0,a,,,,3784,91640
481,Anderson,Elliot Anderson,Man City,MCI,MID,6.4,0.0,-0.1,4.8,8,2.7,2.7,233,3,0,0,1,0,0,62,31,0.09,0.64,2.58,2.7,a,100,,2026-08-23T17:00:07.952697Z,6391,27402
516,Bentancur,Rodrigo Bentancur,Spurs,TOT,MID,5.5,0.0,0.0,0.2,8,2.7,2.7,225,2,0,0,1,0,0,39,33,0.02,0.04,3.82,2.7,a,,,,386,398
313,Clarke,Jack Clarke,Ipswich Town,IPS,MID,5.5,0.0,0.0,0.2,8,2.7,4.0,43,0,1,0,0,0,1,30,4,0.15,0.02,0.09,2.7,a,,,,175,1225
315,Fatawu,Abdul Fatawu,Ipswich Town,IPS,MID,5.5,0.0,0.0,0.2,8,2.7,2.7,225,3,0,1,0,0,0,61,17,0.03,0.78,5.91,2.7,a,,,,706,739
247,Hackney,Hayden Hackney,Everton,EVE,MID,5.5,0.0,0.0,0.2,8,2.7,2.7,121,1,0,1,1,0,0,33,11,0.05,0.11,3.49,2.7,a,100,,2026-08-26T22:00:07.797766Z,415,609
148,Hato,Jorrel Hato,Chelsea,CHE,DEF,4.5,0.0,0.0,0.8,8,2.7,2.7,213,3,0,2,0,0,0,22,15,0.01,0.11,4.35,2.7,a,,,,15312,3606
138,Kostoulas,Charalampos Kostoulas,Brighton,BHA,FWD,5.5,0.0,0.0,0.5,8,2.7,2.7,195,2,0,1,0,0,0,25,16,0.78,0.04,5.48,2.7,a,,,,4282,1786
